dateid,areaID,confirmedCases
20200704,kp,48
20200704,kr,107
20200704,lj,494
20200704,mb,152
20200704,ms,195
20200704,ng,38
20200704,nm,159
20200704,po,45
20200704,sg,74
20200704,si,1700
20200704,za,36
20200703,ce,317
20200703,kk,18
20200703,kp,47
20200703,kr,107
20200703,lj,489
20200703,mb,147
20200703,ms,195
20200703,ng,32
20200703,nm,159
20200703,po,44
20200703,sg,71
20200703,si,1679
20200703,za,36
20200702,ce,314
20200702,kk,18
20200702,kp,46
20200702,kr,105
20200702,lj,479
20200702,mb,144
20200702,ms,191
20200702,ng,30
20200702,nm,159
20200702,po,42
20200702,sg,68
20200702,si,1649
20200702,za,36
20200701,ce,314
20200701,kk,17
20200701,kp,45
20200701,kr,105
20200701,lj,474
20200701,mb,141
20200701,ms,190
20200701,ng,29
20200701,nm,159
20200701,po,41
20200701,sg,66
20200701,si,1633
20200701,za,35
20200630,ce,314
20200630,kk,17
20200630,kp,44
20200630,kr,105
20200630,lj,467
20200630,mb,139
20200630,ms,190
20200630,ng,29
20200630,nm,159
20200630,po,39
20200630,sg,57
20200630,si,1612
20200630,za,35
20200629,ce,314
20200629,kk,16
20200629,kp,43
20200629,kr,104
20200629,lj,461
20200629,mb,137
20200629,ms,190
20200629,ng,28
20200629,nm,159
20200629,po,39
20200629,sg,56
20200629,si,1599
20200629,za,35
20200628,ce,314
20200628,kk,16
20200628,kp,43
20200628,kr,104
20200628,lj,455
20200628,mb,131
20200628,ms,190
20200628,ng,28
20200628,nm,158
20200628,po,39
20200628,sg,56
20200628,si,1584
20200628,za,35
20200627,ce,314
20200627,kk,16
20200627,kp,43
20200627,kr,104
20200627,lj,454
20200627,mb,131
20200627,ms,190
20200627,ng,28
20200627,nm,158
20200627,po,39
20200627,sg,53
20200627,si,1580
20200627,za,35
20200626,ce,314
20200626,kk,16
20200626,kp,40
20200626,kr,103
20200626,lj,452
20200626,mb,130
20200626,ms,190
20200626,ng,27
20200626,nm,158
20200626,po,39
20200626,sg,52
20200626,si,1571
20200626,za,35
20200625,ce,313
20200625,kk,16
20200625,kp,36
20200625,kr,103
20200625,lj,449
20200625,mb,130
20200625,ms,190
20200625,ng,27
20200625,nm,155
20200625,po,37
20200625,sg,52
20200625,si,1557
20200625,za,34
20200624,ce,312
20200624,kk,16
20200624,kp,36
20200624,kr,100
20200624,lj,444
20200624,mb,130
20200624,ms,189
20200624,ng,26
20200624,nm,155
20200624,po,37
20200624,sg,52
20200624,si,1546
20200624,za,34
20200623,ce,311
20200623,kk,16
20200623,kp,35
20200623,kr,98
20200623,lj,443
20200623,mb,129
20200623,ms,189
20200623,ng,26
20200623,nm,155
20200623,po,37
20200623,sg,52
20200623,si,1540
20200623,za,34
20200622,ce,309
20200622,kk,16
20200622,kp,32
20200622,kr,98
20200622,lj,442
20200622,mb,129
20200622,ms,189
20200622,ng,26
20200622,nm,155
20200622,po,37
20200622,sg,52
20200622,si,1534
20200622,za,34
20200621,ce,308
20200621,kk,16
20200621,kp,31
20200621,kr,98
20200621,lj,439
20200621,mb,129
20200621,ms,188
20200621,ng,26
20200621,nm,154
20200621,po,31
20200621,sg,52
20200621,si,1521
20200621,za,34
20200620,ce,308
20200620,kk,16
20200620,kp,31
20200620,kr,98
20200620,lj,438
20200620,mb,129
20200620,ms,188
20200620,ng,26
20200620,nm,154
20200620,po,31
20200620,sg,52
20200620,si,1520
20200620,za,34
20200619,ce,307
20200619,kk,16
20200619,kp,31
20200619,kr,98
20200619,lj,438
20200619,mb,129
20200619,ms,188
20200619,ng,26
20200619,nm,154
20200619,po,31
20200619,sg,52
20200619,si,1519
20200619,za,34
20200618,ce,307
20200618,kk,16
20200618,kp,28
20200618,kr,98
20200618,lj,435
20200618,mb,129
20200618,ms,188
20200618,ng,26
20200618,nm,154
20200618,po,31
20200618,sg,52
20200618,si,1513
20200618,za,34
20200617,ce,307
20200617,kk,16
20200617,kp,27
20200617,kr,98
20200617,lj,434
20200617,mb,129
20200617,ms,188
20200617,ng,26
20200617,nm,154
20200617,po,31
20200617,sg,52
20200617,si,1511
20200617,za,34
20200616,ce,307
20200616,kk,15
20200616,kp,26
20200616,kr,98
20200616,lj,431
20200616,mb,129
20200616,ms,188
20200616,ng,26
20200616,nm,154
20200616,po,31
20200616,sg,52
20200616,si,1503
20200616,za,34
20200615,ce,307
20200615,kk,15
20200615,kp,26
20200615,kr,96
20200615,lj,429
20200615,mb,129
20200615,ms,188
20200615,ng,26
20200615,nm,154
20200615,po,31
20200615,sg,52
20200615,si,1499
20200615,za,34
20200614,ce,307
20200614,kk,14
20200614,kp,25
20200614,kr,96
20200614,lj,429
20200614,mb,129
20200614,ms,188
20200614,ng,26
20200614,nm,154
20200614,po,30
20200614,sg,52
20200614,si,1496
20200614,za,34
20200613,ce,307
20200613,kk,14
20200613,kp,25
20200613,kr,95
20200613,lj,429
20200613,mb,129
20200613,ms,188
20200613,ng,26
20200613,nm,154
20200613,po,30
20200613,sg,52
20200613,si,1495
20200613,za,34
20200612,ce,307
20200612,kk,14
20200612,kp,25
20200612,kr,94
20200612,lj,429
20200612,mb,129
20200612,ms,188
20200612,ng,24
20200612,nm,154
20200612,po,30
20200612,sg,52
20200612,si,1492
20200612,za,34
20200611,ce,307
20200611,kk,14
20200611,kp,25
20200611,kr,94
20200611,lj,429
20200611,mb,128
20200611,ms,188
20200611,ng,23
20200611,nm,154
20200611,po,30
20200611,sg,52
20200611,si,1490
20200611,za,34
20200610,ce,307
20200610,kk,14
20200610,kp,23
20200610,kr,94
20200610,lj,429
20200610,mb,128
20200610,ms,188
20200610,ng,23
20200610,nm,154
20200610,po,30
20200610,sg,52
20200610,si,1488
20200610,za,34
20200609,ce,307
20200609,kk,14
20200609,kp,23
20200609,kr,94
20200609,lj,429
20200609,mb,128
20200609,ms,188
20200609,ng,23
20200609,nm,154
20200609,po,30
20200609,sg,52
20200609,si,1488
20200609,za,34
20200608,ce,307
20200608,kk,14
20200608,kp,23
20200608,kr,93
20200608,lj,428
20200608,mb,128
20200608,ms,188
20200608,ng,23
20200608,nm,154
20200608,po,30
20200608,sg,52
20200608,si,1486
20200608,za,34
20200607,ce,307
20200607,kk,14
20200607,kp,23
20200607,kr,92
20200607,lj,428
20200607,mb,128
20200607,ms,188
20200607,ng,23
20200607,nm,154
20200607,po,30
20200607,sg,52
20200607,si,1485
20200607,za,34
20200606,ce,307
20200606,kk,14
20200606,kp,23
20200606,kr,92
20200606,lj,428
20200606,mb,128
20200606,ms,188
20200606,ng,23
20200606,nm,154
20200606,po,30
20200606,sg,52
20200606,si,1485
20200606,za,34
20200605,ce,307
20200605,kk,14
20200605,kp,23
20200605,kr,91
20200605,lj,428
20200605,mb,128
20200605,ms,188
20200605,ng,23
20200605,nm,154
20200605,po,30
20200605,sg,52
20200605,si,1484
20200605,za,34
20200604,ce,307
20200604,kk,14
20200604,kp,23
20200604,kr,87
20200604,lj,427
20200604,mb,128
20200604,ms,188
20200604,ng,23
20200604,nm,154
20200604,po,30
20200604,sg,52
20200604,si,1479
20200604,za,34
20200603,ce,307
20200603,kk,14
20200603,kp,23
20200603,kr,86
20200603,lj,426
20200603,mb,128
20200603,ms,188
20200603,ng,23
20200603,nm,154
20200603,po,30
20200603,sg,52
20200603,si,1477
20200603,za,34
20200602,ce,307
20200602,kk,14
20200602,kp,23
20200602,kr,86
20200602,lj,426
20200602,mb,128
20200602,ms,188
20200602,ng,23
20200602,nm,154
20200602,po,30
20200602,sg,52
20200602,si,1477
20200602,za,34
20200601,ce,307
20200601,kk,14
20200601,kp,23
20200601,kr,86
20200601,lj,426
20200601,mb,126
20200601,ms,188
20200601,ng,23
20200601,nm,154
20200601,po,30
20200601,sg,52
20200601,si,1475
20200601,za,34
20200531,ce,307
20200531,kk,14
20200531,kp,23
20200531,kr,86
20200531,lj,425
20200531,mb,125
20200531,ms,188
20200531,ng,23
20200531,nm,154
20200531,po,30
20200531,sg,52
20200531,si,1473
20200531,za,34
20200530,ce,307
20200530,kk,14
20200530,kp,23
20200530,kr,86
20200530,lj,425
20200530,mb,125
20200530,ms,188
20200530,ng,23
20200530,nm,154
20200530,po,30
20200530,sg,52
20200530,si,1473
20200530,za,34
20200529,ce,307
20200529,kk,14
20200529,kp,23
20200529,kr,86
20200529,lj,425
20200529,mb,125
20200529,ms,188
20200529,ng,23
20200529,nm,154
20200529,po,30
20200529,sg,52
20200529,si,1473
20200529,za,34
20200528,ce,307
20200528,kk,14
20200528,kp,23
20200528,kr,86
20200528,lj,425
20200528,mb,125
20200528,ms,188
20200528,ng,23
20200528,nm,154
20200528,po,30
20200528,sg,52
20200528,si,1473
20200528,za,34
20200527,ce,307
20200527,kk,14
20200527,kp,23
20200527,kr,86
20200527,lj,425
20200527,mb,125
20200527,ms,188
20200527,ng,23
20200527,nm,154
20200527,po,30
20200527,sg,52
20200527,si,1473
20200527,za,34
20200526,ce,307
20200526,kk,13
20200526,kp,23
20200526,kr,86
20200526,lj,424
20200526,mb,125
20200526,ms,188
20200526,ng,23
20200526,nm,154
20200526,po,30
20200526,sg,52
20200526,si,1471
20200526,za,34
20200525,ce,307
20200525,kk,13
20200525,kp,23
20200525,kr,86
20200525,lj,423
20200525,mb,125
20200525,ms,188
20200525,ng,23
20200525,nm,154
20200525,po,30
20200525,sg,52
20200525,si,1469
20200525,za,34
20200524,ce,307
20200524,kk,13
20200524,kp,23
20200524,kr,86
20200524,lj,423
20200524,mb,125
20200524,ms,188
20200524,ng,23
20200524,nm,154
20200524,po,30
20200524,sg,52
20200524,si,1469
20200524,za,34
20200523,ce,307
20200523,kk,13
20200523,kp,23
20200523,kr,86
20200523,lj,423
20200523,mb,125
20200523,ms,188
20200523,ng,23
20200523,nm,154
20200523,po,30
20200523,sg,52
20200523,si,1468
20200523,za,34
20200522,ce,307
20200522,kk,13
20200522,kp,23
20200522,kr,86
20200522,lj,423
20200522,mb,125
20200522,ms,188
20200522,ng,23
20200522,nm,154
20200522,po,30
20200522,sg,52
20200522,si,1468
20200522,za,34
20200521,ce,307
20200521,kk,13
20200521,kp,23
20200521,kr,86
20200521,lj,423
20200521,mb,125
20200521,ms,188
20200521,ng,23
20200521,nm,154
20200521,po,30
20200521,sg,52
20200521,si,1468
20200521,za,34
20200520,ce,307
20200520,kk,13
20200520,kp,23
20200520,kr,86
20200520,lj,423
20200520,mb,125
20200520,ms,188
20200520,ng,23
20200520,nm,154
20200520,po,30
20200520,sg,52
20200520,si,1468
20200520,za,34
20200519,ce,307
20200519,kk,13
20200519,kp,23
20200519,kr,86
20200519,lj,423
20200519,mb,125
20200519,ms,188
20200519,ng,23
20200519,nm,154
20200519,po,30
20200519,sg,52
20200519,si,1468
20200519,za,34
20200518,ce,307
20200518,kk,13
20200518,kp,23
20200518,kr,86
20200518,lj,423
20200518,mb,125
20200518,ms,188
20200518,ng,23
20200518,nm,153
20200518,po,30
20200518,sg,52
20200518,si,1467
20200518,za,34
20200517,ce,307
20200517,kk,13
20200517,kp,23
20200517,kr,86
20200517,lj,422
20200517,mb,125
20200517,ms,188
20200517,ng,23
20200517,nm,153
20200517,po,30
20200517,sg,52
20200517,si,1466
20200517,za,34
20200516,ce,307
20200516,kk,13
20200516,kp,23
20200516,kr,86
20200516,lj,422
20200516,mb,125
20200516,ms,188
20200516,ng,23
20200516,nm,153
20200516,po,30
20200516,sg,52
20200516,si,1466
20200516,za,34
20200515,ce,306
20200515,kk,13
20200515,kp,23
20200515,kr,86
20200515,lj,422
20200515,mb,125
20200515,ms,188
20200515,ng,23
20200515,nm,153
20200515,po,30
20200515,sg,52
20200515,si,1465
20200515,za,34
20200514,ce,306
20200514,kk,13
20200514,kp,23
20200514,kr,86
20200514,lj,422
20200514,mb,125
20200514,ms,188
20200514,ng,23
20200514,nm,153
20200514,po,30
20200514,sg,52
20200514,si,1465
20200514,za,34
20200513,ce,306
20200513,kk,13
20200513,kp,23
20200513,kr,86
20200513,lj,422
20200513,mb,125
20200513,ms,188
20200513,ng,23
20200513,nm,153
20200513,po,30
20200513,sg,52
20200513,si,1464
20200513,za,34
20200512,ce,306
20200512,kk,13
20200512,kp,23
20200512,kr,86
20200512,lj,422
20200512,mb,125
20200512,ms,188
20200512,ng,22
20200512,nm,153
20200512,po,30
20200512,sg,52
20200512,si,1463
20200512,za,34
20200511,ce,306
20200511,kk,13
20200511,kp,23
20200511,kr,86
20200511,lj,422
20200511,mb,124
20200511,ms,188
20200511,ng,22
20200511,nm,152
20200511,po,30
20200511,sg,52
20200511,si,1461
20200511,za,34
20200510,ce,305
20200510,kk,13
20200510,kp,23
20200510,kr,86
20200510,lj,422
20200510,mb,124
20200510,ms,188
20200510,ng,22
20200510,nm,152
20200510,po,30
20200510,sg,52
20200510,si,1460
20200510,za,34
20200509,ce,305
20200509,kk,13
20200509,kp,23
20200509,kr,86
20200509,lj,419
20200509,mb,124
20200509,ms,188
20200509,ng,22
20200509,nm,152
20200509,po,30
20200509,sg,52
20200509,si,1457
20200509,za,34
20200508,ce,304
20200508,kk,13
20200508,kp,23
20200508,kr,86
20200508,lj,418
20200508,mb,124
20200508,ms,188
20200508,ng,22
20200508,nm,151
20200508,po,30
20200508,sg,52
20200508,si,1454
20200508,za,34
20200507,ce,304
20200507,kk,13
20200507,kp,23
20200507,kr,85
20200507,lj,417
20200507,mb,124
20200507,ms,188
20200507,ng,22
20200507,nm,151
20200507,po,30
20200507,sg,51
20200507,si,1450
20200507,za,33
20200506,ce,304
20200506,kk,13
20200506,kp,23
20200506,kr,84
20200506,lj,417
20200506,mb,124
20200506,ms,188
20200506,ng,22
20200506,nm,151
20200506,po,30
20200506,sg,51
20200506,si,1449
20200506,za,33
20200505,ce,303
20200505,kk,13
20200505,kp,23
20200505,kr,84
20200505,lj,417
20200505,mb,124
20200505,ms,188
20200505,ng,22
20200505,nm,151
20200505,po,30
20200505,sg,51
20200505,si,1448
20200505,za,33
20200504,ce,303
20200504,kk,13
20200504,kp,23
20200504,kr,84
20200504,lj,417
20200504,mb,124
20200504,ms,186
20200504,ng,22
20200504,nm,150
20200504,po,30
20200504,sg,51
20200504,si,1445
20200504,za,33
20200503,ce,302
20200503,kk,13
20200503,kp,23
20200503,kr,84
20200503,lj,417
20200503,mb,124
20200503,ms,181
20200503,ng,22
20200503,nm,150
20200503,po,30
20200503,sg,51
20200503,si,1439
20200503,za,33
20200502,ce,302
20200502,kk,13
20200502,kp,23
20200502,kr,84
20200502,lj,417
20200502,mb,124
20200502,ms,181
20200502,ng,22
20200502,nm,150
20200502,po,30
20200502,sg,51
20200502,si,1439
20200502,za,33
20200501,ce,302
20200501,kk,13
20200501,kp,23
20200501,kr,84
20200501,lj,417
20200501,mb,124
20200501,ms,181
20200501,ng,22
20200501,nm,150
20200501,po,30
20200501,sg,51
20200501,si,1439
20200501,za,33
20200430,ce,301
20200430,kk,13
20200430,kp,23
20200430,kr,84
20200430,lj,417
20200430,mb,123
20200430,ms,179
20200430,ng,22
20200430,nm,149
20200430,po,30
20200430,sg,51
20200430,si,1434
20200430,za,33
20200429,ce,301
20200429,kk,13
20200429,kp,23
20200429,kr,84
20200429,lj,416
20200429,mb,122
20200429,ms,176
20200429,ng,22
20200429,nm,149
20200429,po,30
20200429,sg,51
20200429,si,1429
20200429,za,33
20200428,ce,299
20200428,kk,13
20200428,kp,23
20200428,kr,84
20200428,lj,415
20200428,mb,119
20200428,ms,173
20200428,ng,22
20200428,nm,148
20200428,po,30
20200428,sg,51
20200428,si,1418
20200428,za,32
20200427,ce,299
20200427,kk,13
20200427,kp,23
20200427,kr,84
20200427,lj,414
20200427,mb,119
20200427,ms,167
20200427,ng,22
20200427,nm,147
20200427,po,30
20200427,sg,50
20200427,si,1409
20200427,za,32
20200426,ce,295
20200426,kk,13
20200426,kp,23
20200426,kr,83
20200426,lj,414
20200426,mb,119
20200426,ms,166
20200426,ng,22
20200426,nm,147
20200426,po,30
20200426,sg,50
20200426,si,1403
20200426,za,32
20200425,ce,294
20200425,kk,13
20200425,kp,23
20200425,kr,82
20200425,lj,414
20200425,mb,117
20200425,ms,165
20200425,ng,22
20200425,nm,146
20200425,po,30
20200425,sg,50
20200425,si,1397
20200425,za,32
20200424,ce,294
20200424,kk,13
20200424,kp,23
20200424,kr,82
20200424,lj,409
20200424,mb,117
20200424,ms,162
20200424,ng,22
20200424,nm,146
20200424,po,30
20200424,sg,50
20200424,si,1389
20200424,za,32
20200423,ce,294
20200423,kk,13
20200423,kp,23
20200423,kr,79
20200423,lj,407
20200423,mb,114
20200423,ms,158
20200423,ng,21
20200423,nm,146
20200423,po,30
20200423,sg,50
20200423,si,1374
20200423,za,30
20200422,ce,294
20200422,kk,13
20200422,kp,23
20200422,kr,78
20200422,lj,407
20200422,mb,112
20200422,ms,155
20200422,ng,21
20200422,nm,145
20200422,po,30
20200422,sg,50
20200422,si,1367
20200422,za,30
20200421,ce,294
20200421,kk,13
20200421,kp,23
20200421,kr,76
20200421,lj,400
20200421,mb,111
20200421,ms,154
20200421,ng,21
20200421,nm,143
20200421,po,30
20200421,sg,50
20200421,si,1354
20200421,za,30
20200420,ce,293
20200420,kk,13
20200420,kp,23
20200420,kr,76
20200420,lj,399
20200420,mb,110
20200420,ms,151
20200420,ng,21
20200420,nm,141
20200420,po,30
20200420,sg,50
20200420,si,1345
20200420,za,29
20200419,ce,290
20200419,kk,13
20200419,kp,23
20200419,kr,76
20200419,lj,396
20200419,mb,110
20200419,ms,151
20200419,ng,21
20200419,nm,139
20200419,po,30
20200419,sg,49
20200419,si,1336
20200419,za,29
20200418,ce,289
20200418,kk,13
20200418,kp,23
20200418,kr,76
20200418,lj,394
20200418,mb,109
20200418,ms,151
20200418,ng,21
20200418,nm,139
20200418,po,30
20200418,sg,48
20200418,si,1331
20200418,za,29
20200417,ce,283
20200417,kk,13
20200417,kp,23
20200417,kr,75
20200417,lj,394
20200417,mb,109
20200417,ms,146
20200417,ng,21
20200417,nm,138
20200417,po,30
20200417,sg,48
20200417,si,1318
20200417,za,29
20200416,ce,279
20200416,kk,13
20200416,kp,22
20200416,kr,75
20200416,lj,393
20200416,mb,109
20200416,ms,143
20200416,ng,21
20200416,nm,135
20200416,po,30
20200416,sg,48
20200416,si,1305
20200416,za,29
20200415,ce,262
20200415,kk,12
20200415,kp,21
20200415,kr,75
20200415,lj,390
20200415,mb,107
20200415,ms,138
20200415,ng,21
20200415,nm,130
20200415,po,30
20200415,sg,46
20200415,si,1269
20200415,za,29
20200414,ce,261
20200414,kk,12
20200414,kp,21
20200414,kr,75
20200414,lj,385
20200414,mb,106
20200414,ms,129
20200414,ng,21
20200414,nm,127
20200414,po,30
20200414,sg,46
20200414,si,1248
20200414,za,27
20200413,ce,258
20200413,kk,12
20200413,kp,19
20200413,kr,75
20200413,lj,380
20200413,mb,103
20200413,ms,118
20200413,ng,21
20200413,nm,127
20200413,po,29
20200413,sg,46
20200413,si,1221
20200413,za,25
20200412,ce,258
20200412,kk,11
20200412,kp,19
20200412,kr,75
20200412,lj,379
20200412,mb,99
20200412,ms,118
20200412,ng,21
20200412,nm,126
20200412,po,29
20200412,sg,46
20200412,si,1213
20200412,za,25
20200411,ce,257
20200411,kk,11
20200411,kp,19
20200411,kr,74
20200411,lj,375
20200411,mb,99
20200411,ms,118
20200411,ng,20
20200411,nm,126
20200411,po,29
20200411,sg,46
20200411,si,1206
20200411,za,25
20200410,ce,255
20200410,kk,11
20200410,kp,19
20200410,kr,74
20200410,lj,375
20200410,mb,98
20200410,ms,108
20200410,ng,20
20200410,nm,123
20200410,po,29
20200410,sg,46
20200410,si,1189
20200410,za,24
20200409,ce,250
20200409,kk,11
20200409,kp,18
20200409,kr,73
20200409,lj,368
20200409,mb,95
20200409,ms,102
20200409,ng,20
20200409,nm,118
20200409,po,28
20200409,sg,46
20200409,si,1160
20200409,za,24
20200408,ce,246
20200408,kk,10
20200408,kp,18
20200408,kr,73
20200408,lj,358
20200408,mb,93
20200408,ms,90
20200408,ng,20
20200408,nm,113
20200408,po,28
20200408,sg,45
20200408,si,1125
20200408,za,24
20200407,ce,239
20200407,kk,10
20200407,kp,18
20200407,kr,68
20200407,lj,344
20200407,mb,89
20200407,ms,90
20200407,ng,20
20200407,nm,111
20200407,po,28
20200407,sg,44
20200407,si,1092
20200407,za,24
20200406,ce,233
20200406,kk,10
20200406,kp,18
20200406,kr,67
20200406,lj,328
20200406,mb,84
20200406,ms,87
20200406,ng,20
20200406,nm,110
20200406,po,28
20200406,sg,41
20200406,si,1056
20200406,za,23
20200405,ce,223
20200405,kk,10
20200405,kp,18
20200405,kr,64
20200405,lj,319
20200405,mb,80
20200405,ms,80
20200405,ng,20
20200405,nm,110
20200405,po,28
20200405,sg,40
20200405,si,1021
20200405,za,22
20200404,ce,214
20200404,kk,10
20200404,kp,18
20200404,kr,63
20200404,lj,318
20200404,mb,78
20200404,ms,80
20200404,ng,17
20200404,nm,110
20200404,po,28
20200404,sg,38
20200404,si,998
20200404,za,19
20200403,ce,205
20200403,kk,10
20200403,kp,18
20200403,kr,63
20200403,lj,316
20200403,mb,75
20200403,ms,76
20200403,ng,17
20200403,nm,110
20200403,po,28
20200403,sg,36
20200403,si,978
20200403,za,19
20200402,ce,187
20200402,kk,10
20200402,kp,18
20200402,kr,63
20200402,lj,306
20200402,mb,71
20200402,ms,73
20200402,ng,15
20200402,nm,106
20200402,po,28
20200402,sg,36
20200402,si,937
20200402,za,19
20200401,ce,177
20200401,kk,9
20200401,kp,16
20200401,kr,61
20200401,lj,298
20200401,mb,68
20200401,ms,64
20200401,ng,15
20200401,nm,103
20200401,po,27
20200401,sg,35
20200401,si,897
20200401,za,19
20200331,ce,164
20200331,kk,9
20200331,kp,16
20200331,kr,58
20200331,lj,284
20200331,mb,65
20200331,ms,49
20200331,ng,14
20200331,nm,98
20200331,po,27
20200331,sg,35
20200331,si,842
20200331,za,18
20200330,ce,159
20200330,kk,9
20200330,kp,16
20200330,kr,54
20200330,lj,277
20200330,mb,63
20200330,ms,37
20200330,ng,11
20200330,nm,97
20200330,po,27
20200330,sg,35
20200330,si,805
20200330,za,15
20200329,ce,152
20200329,kk,8
20200329,kp,14
20200329,kr,54
20200329,lj,262
20200329,mb,63
20200329,ms,23
20200329,ng,11
20200329,nm,91
20200329,po,26
20200329,sg,35
20200329,si,757
20200329,za,14
20200328,ce,142
20200328,kk,7
20200328,kp,14
20200328,kr,53
20200328,lj,256
20200328,mb,62
20200328,ms,19
20200328,ng,11
20200328,nm,90
20200328,po,26
20200328,sg,35
20200328,si,733
20200328,za,14
20200327,ce,122
20200327,kk,7
20200327,kp,13
20200327,kr,50
20200327,lj,249
20200327,mb,58
20200327,ms,19
20200327,ng,9
20200327,nm,87
